, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness,emotion,song,genreactual,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144
0,0.145833333333,0.333333333333,0.208333333333,0.291666666667,0.625,0.0208333333333,0.0833333333333,0.0625,0.3125, calmness,1,classical,139.543162697,17.1793931897,-8.20994935255,5.75153764874,-8.20451197986,4.79299290416,-15.770016041,0.954475308842,-13.4704628125,5.14801805504,-7.02507029488,7.18144597415,149.333594595,16.961348135,-11.9291357174,8.95266631508,-20.8063412877,-1.69041471584,-9.78473465664,16.6215395237,6.15745522902,18.3930745317,-11.0139713683,-1.23786588723,142.641499172,21.903733518,-6.93141424811,10.3566441624,-10.7284848774,-1.28636856081,-12.4650370112,1.50327355508,-3.52702202205,18.152130423,6.40206535216,18.6802106643,151.884896507,17.8945155812,-10.8239298809,4.04927821234,-16.9480578531,-3.22906905015,-15.1828580108,4.92992575244,-6.79638109471,11.7506725118,-3.87441773299,8.36767512323,149.713674932,17.5888971216,-15.5713527325,7.74722592882,-19.8151842787,-2.01528431971,-7.13193272035,18.2455275048,7.50441562511,13.6006077533,-8.77579765835,-1.46074337473,157.896788219,12.2369843988,-18.8065603612,2.83145038041,-25.7211059226,-1.62774771959,-14.5044157165,16.6161148395,-8.24630604864,9.32407008027,-18.2600798868,-2.46911787636,152.29854881,15.3514989334,-18.4347328412,2.8387507515,-22.5333111487,-1.29500240227,-12.6152254791,9.44158779901,-5.38780104822,9.48172372409,-18.0651329723,-7.00643144982,147.781695285,20.2321019801,-13.3538418927,4.11764361814,-17.4431083245,-6.33352935591,-14.6329374748,2.01133856529,-5.61149151216,10.169006883,-10.2556797695,3.53219533034,154.637341611,19.4485821921,-12.4273957952,6.66703211301,-13.5219256097,1.6216396847,-10.6517373837,7.65379178694,-10.3914047367,11.2562968658,-8.33594119682,7.19426991403,157.582174076,14.6492372301,-15.5621315274,6.42067068007,-21.2639213414,-1.45780476581,-12.7953720623,18.5342905868,5.38986329278,20.2930908309,-6.27788714368,5.74246418188,149.122675362,19.4749844086,-14.3141690777,5.54559876409,-19.7267300336,-7.20925719845,-15.6579951796,5.85500900918,1.15687816736,22.5344032289,-0.559972671906,5.98011721774,146.399165877,20.3451169285,-10.7306421976,11.1725845481,-8.84575003078,0.873061052994,-15.3861591532,-2.17202212128,-12.699053622,13.8127236343,3.14271364399,18.2237221361
1,0.106382978723,0.170212765957,0.425531914894,0.340425531915,0.744680851064,0.0425531914894,0.0212765957447,0.0212765957447,0.106382978723, calmness,2,classical,137.667280835,22.5575974498,0.857078005409,8.42872739195,-10.7420763461,2.20391983042,-15.194873552,2.44229267276,-13.1664782784,-2.83929495997,-14.1887142161,-5.55719449335,137.64051264,22.5457019954,-1.09455832432,7.51893513971,-12.7298298171,1.1763117415,-14.1739371438,4.01441243086,-11.2618715582,-2.28644320213,-10.9408949508,-3.0688202465,139.760338236,24.2677523206,-3.33365712002,8.0573213087,-8.31598060258,2.80830514444,-15.4506149724,2.22062490646,-11.2434644035,-2.85145389183,-9.8745715803,-4.32852500148,137.229630361,21.9334870897,0.477138128056,7.91981034223,-9.4831687776,2.33562215189,-13.3264151705,4.46070216354,-9.89343675053,0.306098218719,-13.271934977,-1.32056367012,141.126446494,23.6543233263,-1.66080679119,6.85760269843,-11.7960500873,-0.294093150441,-16.5287269398,2.71024992321,-12.1252790684,-2.57068060004,-13.0458672859,-3.10404685342,139.725033503,23.0136290825,-1.79950527312,6.35540360401,-9.7950383666,1.8281769262,-14.7334927618,3.27381399799,-12.2007618191,1.76060215176,-12.7445444316,-1.00735446882,140.35869543,21.644552071,-0.30251536137,9.69530334095,-9.94556442268,5.01798998034,-16.5388010565,-1.26139551861,-15.8742803379,-1.72121134769,-11.4608472881,0.252863107956,139.698109056,23.4036388681,-0.82902354652,8.94755550148,-8.99096989764,3.9613811828,-15.55875326,-0.0328478060486,-14.1047037473,-2.40426799258,-8.30436343548,1.45001545761,134.361780731,23.0615447833,0.742502243811,10.9776701718,-7.6453459853,3.65280207335,-10.1753994766,3.11207424154,-9.53594130354,-2.08328276578,-11.7093031248,-3.69374381633,138.506659756,22.9885719984,1.89819434333,9.21438546404,-10.8820598261,1.45396289953,-14.4500469967,3.89335132601,-13.0145914652,-3.4890445325,-16.4695061359,-4.83605038369,140.735705529,23.4246934322,-1.6941544106,7.43716507297,-9.7479006628,2.55499461516,-16.4150998874,2.21710381637,-12.8409594856,-2.11934812895,-12.7462754731,-3.0771598608,145.351123425,21.3923009675,-2.4880663496,9.47425840695,-7.9185509538,5.1613884623,-15.475320119,6.11556753808,-14.1631281623,-0.154229642109,-14.3144614879,0.529831905903
2,0.173913043478,0.347826086957,0.130434782609,0.173913043478,0.0652173913043,0.282608695652,0.413043478261,0.239130434783,0.152173913043, joyful_activation,3,classical,150.668820654,12.9065488314,-13.9226201352,15.474104193,-15.7663552196,16.5171003821,-15.1831787525,13.6716961935,-11.7782010554,11.6022484471,-4.60675019511,2.44921112805,155.773525793,13.1833730802,-15.8286210011,15.7405292309,-18.7832051765,14.6101274136,-19.7087608032,11.2644142029,-15.2877604638,11.2918948131,-5.93224882424,3.46809934925,154.914738912,12.6090420066,-15.1422973065,17.0833908113,-16.8376442848,16.3549151843,-18.4751601079,13.5387620363,-13.5230997489,12.4146002108,-4.16887842546,4.33670801847,150.701472038,12.8074557921,-13.3816886841,17.6832261637,-14.8427360704,15.7237986225,-15.4619428082,13.0376774599,-13.0955560643,11.4755043071,-3.98525163151,3.94286427409,154.988185171,12.8240247384,-15.9579120306,16.4518319409,-17.364097173,15.3912397817,-18.851829061,13.1259458836,-13.2858669129,12.5070666251,-5.53066406872,2.63549441016,153.82397561,13.0669810686,-15.126324925,16.5803329716,-15.6147167024,17.0312055853,-17.073648003,13.4577818829,-13.1845041782,11.240724021,-4.52329854029,4.81258560502,151.337017912,11.7603776741,-14.084943253,17.8725106271,-15.3212685879,16.2210119913,-16.1979282767,13.4592739048,-13.8680928732,11.6509772303,-5.8454865304,2.85994049922,153.430951465,12.4702739999,-14.3825960235,17.5502132976,-17.2653450805,14.6299472181,-19.0059139274,11.318987355,-14.3375128219,11.058540344,-6.97646326703,2.85376284942,155.938740768,13.5169071364,-15.0935384167,16.9974596507,-16.2324271279,16.7312369055,-18.0050074571,14.0702792931,-12.3159414173,12.9641542653,-5.08117464021,4.52936029169,156.023682779,12.6886313162,-16.2506270495,16.67787757,-18.358510774,15.0232406118,-19.1757231842,12.7784698322,-13.4636197752,11.8955168271,-6.5457550876,1.91961031504,154.926021334,13.0747966538,-14.9358148553,16.9394514503,-16.0481648149,18.342843687,-16.3491982681,15.0483902303,-12.1032494592,12.7544629814,-3.25282850824,5.63296666164,149.127620494,12.1007427532,-14.0243899228,17.3742218675,-14.3831945213,15.4312410122,-15.5309463322,13.0608639729,-12.6674231771,10.9148547283,-4.35897799414,3.10887986445
3,0.119047619048,0.142857142857,0.52380952381,0.452380952381,0.761904761905,0.0238095238095,0.0,0.0238095238095,0.142857142857, calmness,4,classical,124.487156426,19.6823584448,-2.07778613423,-3.24986093279,-12.131976438,0.135001887718,-9.97288987983,-3.29318477775,-11.1495590964,-4.08666395616,-6.20067931593,3.99973737105,127.634337194,23.2936854021,-3.37269059545,-2.03893273785,-12.387481044,0.768669645745,-5.80667265643,-3.03205906112,-8.25687546165,-3.78514759738,-1.2184702338,5.24417324198,130.631996443,25.5773391784,-5.51446184468,-3.99332234209,-13.1053335391,-2.46903480298,-9.8293786005,-5.73650455612,-6.98583616314,-3.95487329511,3.89976500623,10.18530403,127.919796128,22.842821365,-6.26809616865,-5.12355971655,-14.1487269779,-3.59514813525,-12.9649663499,-8.88213418886,-8.33903972985,-2.52979355162,5.23586635494,11.3497522313,132.92253548,27.4043384933,-11.1426640442,-0.886728392401,-9.76206500891,-2.51667715831,-11.8642933823,-9.81154780013,-12.133256225,-15.4386048703,-3.83183720834,-4.91709871519,136.61678013,26.2728133116,-15.0845591436,0.846809460216,-13.8046779255,-4.02610997787,-7.8176858195,-9.85419614194,-8.60178740136,-6.17896665841,3.45657176129,8.82531013376,134.259174705,26.1002722287,-10.5720756038,-1.46609661106,-9.42084448828,-1.61373397475,-9.37152852432,-6.45881717145,-12.7629437839,-9.51974183383,-2.18817447885,2.65026286715,133.198628403,27.1236061993,-8.40806816142,-3.02349718491,-9.30954450245,0.0951584397497,-9.51457347963,-6.41688921491,-8.94124312838,-8.81245379928,-4.70644958532,-5.21671615723,127.412302257,23.6699788026,-2.96315231218,-2.77941712753,-10.1798717751,1.09840179103,-10.7157000263,-6.66894673307,-9.65075242876,-9.93503330341,-7.38521530013,1.79237057767,137.781380207,27.765531519,-13.3990989877,1.47049636252,-0.362781009011,1.43875328362,-10.4783543336,-3.69514800541,-3.87060325884,-9.88384454335,-5.95877226549,-3.62644111164,136.545332305,28.9679725199,-12.830817551,3.34049346794,-6.30421986313,-1.99886099478,-7.71046470918,-4.99655055584,-5.39039897656,-11.1125387058,-2.46763117966,-5.67894495725,123.948046388,21.2240902574,0.00474425539628,3.12646100837,-3.00454215745,7.47321863205,-8.51552263059,-1.96928773085,-4.55293155176,-7.37928356106,-7.72122002219,0.95708477042
4,0.0454545454545,0.295454545455,0.318181818182,0.522727272727,0.318181818182,0.0454545454545,0.0681818181818,0.181818181818,0.318181818182, nostalgia,5,classical,125.818494077,23.323856865,2.48236788467,-2.40654486177,-0.912905505268,5.96615253331,-10.3461397848,5.7578419104,-8.62675157791,0.690921906836,-11.6823783674,1.59549585662,126.350174619,24.6217177151,3.44231753527,-4.38295962878,-3.64503543001,3.78189196642,-12.7424623882,2.39504108531,-10.526065162,2.18102846536,-6.77388691474,10.4171982535,131.791953199,25.646969241,-3.32214414123,-2.29657814485,0.172062205409,0.145508101392,-13.7268354647,2.15085284338,-13.922004142,-0.558710115167,-10.4906546325,0.830974073836,132.525673001,26.446419546,-3.69404881479,-3.25640940008,-1.52516893812,-0.475842646268,-11.576553545,4.34374183571,-12.4473875131,1.82093300004,-9.05910247117,1.60549995241,125.054506453,24.3780551126,4.6781065598,-4.404181956,-2.77117022438,7.74288621788,-8.45798412282,5.0465942589,-8.50002671293,2.90113048081,-10.4518989996,4.08035717922,123.498035568,22.9213545311,4.59578644994,-3.26608628785,-1.66609771001,8.80474550151,-8.90584246841,4.56349743304,-6.69361452809,2.02281806173,-13.7802005989,1.34035185512,131.559337946,26.1015799005,-3.05749545879,-4.38616810111,-2.66210720375,-0.421808196459,-14.0721193558,3.63810997474,-8.24940830296,5.23345900238,-4.83017867163,5.73618345665,133.500896113,26.5484763296,-5.52133849869,-2.70335890629,-1.18829661613,0.464212812491,-9.85728691943,1.98454905519,-12.6089668767,2.31520086591,-8.29186332059,5.45884791689,128.890406316,25.8694119711,-0.519964142328,-5.32213853808,0.212936223193,3.58745467692,-12.2873549488,6.08669669888,-10.0069351359,-3.79883600653,-14.2106038125,1.89070863366,138.87532433,27.6229313441,-9.52125319997,0.0854576698964,-3.15370500073,-0.686581470666,-5.98662662903,2.59646861623,-7.60037549036,6.21394374456,-8.96038890502,4.75054353188,130.160838779,26.6480846759,-0.915258464961,-5.90718854128,0.675819418668,5.87290444411,-12.5982775877,4.86318882799,-8.71375067449,-3.13034717892,-14.7605624948,1.39841242955,126.340996868,25.3561728368,2.30187374909,-7.35259849138,-1.89441013059,8.57680798842,-9.21301667709,4.61291956001,-7.04504271215,3.14017384377,-12.3172369064,2.0562723392
5,0.106382978723,0.212765957447,0.212765957447,0.297872340426,0.553191489362,0.063829787234,0.234042553191,0.127659574468,0.127659574468, calmness,6,classical,139.192623464,24.2477367489,-1.9784200202,-0.938773535255,-6.13037543585,6.7062147699,-17.6774111996,-2.1268801288,-18.9234247268,-4.0814877754,-14.6256263977,0.911296908985,138.560658934,24.9179443365,-2.33686039274,-2.91534406316,-4.03191141628,9.22683477622,-16.4933535802,-1.99062425242,-16.3688712765,-1.84405862635,-17.1769935885,0.282644346931,139.68306443,24.8584910972,-4.52860300705,-3.51499697821,-3.32482388358,11.2897153024,-12.5253093202,3.06426726495,-11.1258563217,1.36529265793,-15.982255852,0.689327586971,143.376536832,25.3652201327,-7.87857947343,-0.522955178302,-5.09761156229,1.58191600383,-15.4840396802,0.176497974512,-18.5266701963,-0.652999210477,-13.1560305224,3.10814845927,134.302314162,23.2524199242,1.22831516369,-2.23620217838,-9.1682546664,6.30022178143,-17.1946228957,-2.90394526096,-14.6618106375,2.79128456326,-11.2125270425,3.71238402273,137.192834409,22.7214772882,-1.23558154053,-0.512973977498,-8.08098350066,6.33066854106,-15.2054134029,3.98991238306,-7.26253823179,9.86093462236,-8.08082829233,5.5945601762,136.112482642,22.8438890183,-1.85287892301,-2.19342850745,-7.17656872333,5.05041212721,-16.0149394579,1.33643066214,-15.4946381196,0.819263594706,-11.5866535438,2.870248802,136.589735006,24.8716444158,0.182186056206,-3.15814486594,-3.82308411406,16.5188728851,-8.76110490259,2.43928479759,-11.1969822657,4.22189121539,-13.2592453183,-0.720710984603,136.075909742,24.2008765158,0.566176430679,-2.60734413428,-4.58202243946,13.1719715954,-10.3410545728,5.66123403335,-8.27111342235,3.49979561316,-14.7086005039,1.38827321989,133.568173348,22.4860037702,2.90883805972,-1.87834180327,-8.85503294119,9.12224718232,-13.6471813294,-0.997560797015,-15.5019609619,1.67759421194,-16.2378150088,-0.370169481197,141.793509387,25.5115586146,-5.29854368404,-5.04393670797,-6.81754160346,4.42322180953,-17.6095100688,-1.18776123567,-15.1025705734,5.9351044228,-5.60671737697,8.17117027716,140.27641985,23.8528365393,-4.59326953153,-2.6113290277,-6.44914354988,2.01660496611,-21.0911413274,3.31539900639,-16.6234908565,1.04744978268,-11.231183483,2.15251927216
6,0.340425531915,0.0851063829787,0.148936170213,0.0851063829787,0.106382978723,0.212765957447,0.808510638298,0.148936170213,0.0212765957447, joyful_activation,7,classical,152.717051688,16.4679542056,-9.78493147961,9.10875665675,-11.0384973788,8.85511607921,-13.1515069456,8.96206598257,-13.1293842928,10.7979275397,-14.0970706925,4.52824943299,153.743124614,16.795789205,-8.77180134443,7.93594571306,-11.2341789909,8.35438945513,-13.3328573592,9.37018730012,-16.7734211374,9.84534441132,-13.9361786053,7.32161977568,157.21231956,15.859941238,-8.5452826458,8.13944264654,-13.5411593804,8.76275496218,-16.9864728036,8.56322840821,-16.7513143658,13.779658642,-15.4822991582,7.01236961866,152.248588937,15.4017106417,-7.1499397943,11.1897417922,-11.6015970042,8.70685412926,-15.6235559136,4.39807366712,-17.7992280289,12.3116875362,-11.1873816285,10.725948528,158.163335969,14.6967081196,-8.39527538443,7.91642948152,-14.8998812027,6.924400086,-13.7164747782,9.67812775058,-12.5964936045,17.8523107372,-12.8511562769,11.444991816,152.539472884,18.6531427481,-8.50572182462,8.78287620492,-14.4591970619,2.9302536707,-14.4344269297,9.25431688552,-10.8013710135,11.4783770935,-11.637807823,4.64274496277,152.476405609,17.2928976186,-9.89071037878,12.0807391538,-10.8352064518,6.07747058437,-15.6634982226,3.13258359275,-11.9600681839,12.3612938766,-11.0112448747,4.40891676239,153.195632249,17.1189220321,-10.1098299551,8.93505731317,-10.7533417788,6.87589251318,-15.7901827513,5.20011517814,-16.0819442539,10.6824818925,-9.62459159824,7.2627731084,153.439552941,16.2556649539,-11.3736444921,11.3758306291,-11.6068302972,8.09800124833,-10.9784338452,3.27327298827,-17.8023922988,11.5807557873,-10.3675918242,7.67199624774,153.98927971,17.0453607096,-8.56648357974,10.1658539892,-12.1302629658,6.34025725506,-14.3714967804,8.77734068802,-12.806385471,13.4259093775,-9.18455789988,7.9739859198,150.547760845,16.966465824,-9.08536300671,11.6465146402,-11.085523606,6.6698474051,-13.6279291503,5.7471278658,-12.0206448643,8.95285811213,-10.3467638923,5.99187241376,153.389644501,16.0441435981,-11.1517351877,11.1507253872,-12.5193979668,5.70676688789,-14.6833076292,7.03626862225,-12.0609512715,12.7148539154,-9.95683850311,6.27122041295
7,0.0869565217391,0.282608695652,0.326086956522,0.304347826087,0.478260869565,0.0434782608696,0.195652173913,0.152173913043,0.152173913043, calmness,8,classical,143.375578093,16.2622456907,-4.41324244719,12.6405536155,-10.2943608591,11.1772941433,-8.79923701208,8.87574903054,-6.22054062029,1.00690437479,-11.756572777,7.71424413429,145.34223937,14.6685204014,-4.87117904819,13.3833240398,-12.0044531454,9.67806671545,-11.4542184729,11.5763514475,-4.85077452723,5.00113467031,-9.71601403217,3.8849020624,151.001432717,12.8271224038,-5.52249222054,14.5762035346,-14.8062632185,12.9375040118,-13.679600105,12.3947372399,-4.45142865185,6.6255261911,-8.63431407667,7.0052809668,151.704285569,13.5464823758,-4.89749581675,12.6075574386,-14.2710267607,13.0465691958,-14.2719532323,11.5851567889,-5.13334981946,6.32976373028,-10.3338609734,2.07043787072,151.017766658,11.0902084933,-8.34394736966,14.1670463127,-14.502302602,13.3351928404,-16.5757856101,8.18071195047,-5.40744923291,3.9087295236,-15.2853394424,-2.37103082924,146.440142325,14.8539935467,-6.20919862721,13.3634261933,-10.3717439784,9.86441732216,-13.3669721953,9.67459560302,-7.98761387437,1.75741906119,-10.9435160557,3.97159127411,146.601938372,14.9249716092,-5.96517095597,13.0794190541,-12.4072979696,5.36202195025,-16.365986049,6.20947457487,-8.57309023938,6.35677577401,-9.06112051126,9.68094543377,154.665062772,14.5816156109,-7.52832275644,13.1128405729,-14.3981914256,10.6199770738,-15.9446390506,11.4160491073,-8.0585942445,6.03773790064,-12.5884370752,3.57003408586,153.820583025,10.7521151622,-6.72842993938,13.1247012521,-15.3287767843,11.7278362669,-15.2342290472,11.5669595598,-9.58101371261,9.04359535804,-15.6885970304,2.21336094011,146.615412595,13.3332984924,-6.77870072151,12.63788583,-11.2987011005,9.23578090786,-15.2222891672,8.47726257331,-9.67850805907,3.18843427347,-12.2048387018,3.2179900731,148.583439204,13.2118115121,-5.7385340746,11.6796243242,-11.3253041833,9.23900521403,-13.5684632739,9.25487739878,-6.30804547888,3.03676552535,-11.6879109894,5.87328924851,152.684903198,9.74424508557,-4.41417348155,14.6035349809,-11.3445474369,10.65048925,-16.1719618455,10.213077074,-7.36647387772,5.69042401476,-7.83218117449,5.33684138773
8,0.113636363636,0.272727272727,0.318181818182,0.409090909091,0.477272727273,0.0454545454545,0.0681818181818,0.0227272727273,0.363636363636, calmness,9,classical,144.829520798,11.6368613932,-11.3554327028,12.8133892854,-22.5352818489,13.0979264844,-14.4314273824,11.6153561248,-16.1553729623,1.95131753701,-9.49825776135,-1.62276695349,146.044361104,12.4550489399,-9.88780258947,13.8781764657,-19.5870961104,14.7241220567,-16.5280519744,11.2075956102,-15.9645378679,5.41434954788,-6.83509630753,2.49415247236,148.036840896,12.3350559732,-13.3203116518,12.1657020718,-21.5814567928,11.3452634018,-25.6926389484,-0.349557668883,-20.6861310609,8.93614440254,1.2098389506,8.08126309426,145.551884115,12.6453490106,-9.07139649786,14.5459645821,-23.26506933,8.54241544516,-22.3743840627,6.40687837073,-14.6688915393,11.077661798,0.926226760895,4.05743028858,148.519773628,14.0973417455,-13.2072819289,9.62633790402,-23.9970949862,11.1639378337,-20.9174720884,4.00756290053,-20.1687654396,4.06391130758,-4.18403249558,2.04068081319,151.67586183,15.4962211841,-14.6624726208,13.0407157954,-17.8602108196,11.2783946357,-21.8160370101,7.88762650192,-15.8974202691,7.14463536161,0.173180133302,5.18153957864,154.210091526,15.2505956471,-16.2485406033,12.1860954448,-20.684518296,9.54349193435,-22.2761153289,14.2828647551,-7.84130305903,13.1284395451,0.759677535482,1.23606623597,153.973396074,13.8049949914,-17.6985322557,13.0633851443,-18.3068992826,11.7997564212,-20.832564126,11.1036403236,-15.8143143009,5.45672089,-6.2775784026,0.326613891724,152.038909737,12.8274954388,-20.7498295216,10.9172453764,-17.4595625141,9.9454969086,-20.5994393764,13.7567810366,-14.3015049258,1.79566210139,-5.57760910476,3.27724280043,149.032574965,14.2469689059,-15.5483875315,9.83304226877,-21.0533129705,8.97024622176,-22.8153619193,6.72460840034,-17.3644676963,2.59582653443,-4.26748716678,5.28624662782,154.549565793,18.2195479056,-13.2858813037,10.5494104944,-21.4001964728,7.18282060212,-22.4949593544,16.1212258169,-2.08096910608,19.7556853339,2.37497882485,3.31381882969,151.643964954,14.4619996976,-14.7186599723,12.9204410182,-18.9851963523,13.1798463396,-22.0056534984,7.69709948431,-13.7185693413,7.80420443316,-2.90341608427,6.13144820974
9,0.276595744681,0.212765957447,0.0212765957447,0.0425531914894,0.0212765957447,0.510638297872,0.63829787234,0.212765957447,0.0212765957447, joyful_activation,10,classical,142.395913987,26.8850650648,-15.9825272958,5.574981564,-7.89337419175,4.26313288784,-8.12610736369,1.46950003167,-7.19109063079,-5.30083927817,-4.82138383199,-4.12067162663,147.332402146,29.923629411,-17.1924453086,8.67422791225,-10.0555836275,2.13670151152,-6.55167355967,2.73066139882,0.571318524385,-4.17324568935,-0.723786365361,-3.07453388978,140.944378402,28.8977639796,-15.6976064582,6.20043369817,-6.18571839516,3.73353226104,-6.62253241428,-0.0491848267072,-5.64116933399,-8.61098621047,-3.19201397158,-6.51776861284,147.648335125,29.7851758464,-17.5908932963,9.07098860583,-10.4634213306,1.68836466035,-7.08814041642,3.76874634238,-0.0925090976468,-6.60880505688,-1.08107221145,-3.88519943847,142.96449984,28.6424081486,-15.5313181892,9.38678855857,-6.34002631597,4.11214802458,-5.13920803712,-1.91196626362,-4.43493118503,-5.91344019674,-3.85964226713,-7.20392389721,146.330737205,27.5258652464,-14.5722066314,9.35710602245,-8.21667430486,5.06171069932,-6.65947167227,1.78652688838,-4.47574268366,-1.35563528599,-3.41631180441,-0.40045769287,147.339514138,27.3053157797,-14.4167579696,8.50477442238,-6.25042762943,8.12321079114,-7.62657217387,4.38498928563,-5.60846006148,-0.781021589242,-5.15494681017,-4.0033605641,148.113151293,28.1795897729,-16.2396675898,8.62294132292,-8.16924785874,5.21874416588,-4.03228191589,1.4849431086,-5.7035538634,-3.08137652196,-3.88868096192,-0.739274140349,148.033751415,28.0422994441,-15.9232137111,9.1440800093,-10.2420065092,4.55040585537,-6.98644644287,1.14405761473,-6.88755949571,-4.19732142037,-3.04873089411,-0.628626888178,142.029009709,28.7904987168,-15.580568629,6.88589930055,-7.75689620482,3.32894408261,-3.76023314832,3.15450528613,-3.06435054002,-8.21404007841,-1.21648408629,-3.72579775988,145.036346946,29.4951949815,-16.4285817266,9.73605391193,-8.82665774365,3.4653654851,-3.97411600253,-0.441937201231,-1.86798614226,-4.31765479546,0.639891218168,-2.18291641085,144.365470654,29.7691777532,-15.3028031199,8.72700606029,-10.3023617019,3.36861920661,-5.56597129962,0.344423654316,-1.01682958332,-5.13960245802,3.15384377205,-1.47218051513
