"","song","mfcc.1","mfcc.2","mfcc.3","mfcc.4","mfcc.5","mfcc.6","mfcc.7","mfcc.8","mfcc.9","mfcc.10","mfcc.11","mfcc.12","Genre"
"1","1.mp3",124.73923063699,18.7551121959035,-7.32256338181136,-5.09289389774278,-1.70265879709213,-4.35332097572889,-6.61956513627738,-1.54050265017973,-7.19233628925103,2.78964183970474,-4.37078168748583,3.49192980122732,"electronic"
"2","1.mp3",150.867826662159,17.0687833858999,-7.52728946883136,3.25960309591239,-19.7826224996222,11.9777727711043,-13.3082072675204,-0.887881276220753,-5.27121654407139,-5.44019834552017,-1.95177429742935,0.744893940135087,"electronic"
"3","1.mp3",152.329515692094,20.6640761367831,-9.00178062046952,0.576120793375219,-15.0704292725059,5.56117168729186,-8.37154904683178,2.26257348180843,-7.48897233305388,4.01847372639844,-8.98676756853645,6.88870576970599,"electronic"
"4","1.mp3",150.670044837075,24.4269136816996,-8.43766136272229,1.10239624199559,-8.52336564727046,4.90526468185689,-7.95360650534649,2.79734136995858,-6.40055894084642,3.3570631030278,-8.10631971262735,4.6736752924556,"electronic"
"5","1.mp3",160.989681592633,4.17857783018966,-10.0806694779572,15.7828967827786,-22.713511026757,16.3352326930195,-21.5198854641195,17.5631875449624,-22.0852807625163,11.2863721597809,-15.1132462806045,7.97913837415893,"electronic"
"6","1.mp3",165.525724335173,3.39715210524239,-3.11663088790793,14.2569796069949,-12.6536986760135,14.3663634334288,-14.3583553289116,16.2291620374436,-12.5410210889078,16.8251225315919,-10.0289926626302,16.6241091812164,"electronic"
"7","10.mp3",106.423034805522,18.6616342607691,19.4653680885519,16.6994663772551,1.56547547268736,3.13302243369903,-6.75545483909802,-5.04822958941997,-10.2351725344021,-9.36656137187354,-6.14723230632085,-4.86559405849075,"electronic"
"8","10.mp3",118.374016355612,26.9056888398292,10.2078327634269,-1.58680791882971,-7.80634769123402,4.90233244087765,-2.90475899012833,-2.44024048641276,-5.26967627676623,-4.25195795379546,-3.65470262332803,-8.68364471545805,"electronic"
"9","10.mp3",132.047427145586,29.6689174417898,-2.61391969492056,0.266104861910319,-2.51829922606552,6.90944599624999,3.50214731262553,-1.65470226744654,-3.50798423378751,5.90149966086964,-5.38409482998829,-10.2489955034114,"electronic"
"10","10.mp3",132.602809403904,26.7491141609845,-8.2225760788613,-0.653030138999847,-1.07610346472684,7.05538323887284,-0.731133672950018,-1.81191468835748,-5.52532139276395,-2.61689118295244,-7.78996361557805,-11.6362435163049,"electronic"
"11","10.mp3",166.990521142687,5.21986429681505,-5.92537010687556,16.4033890542544,-6.82632918935458,13.3087960471264,-12.9242734928056,12.2328103556191,-14.5605002523874,15.8358246002188,-14.535878138266,11.6399284160641,"electronic"
"12","10.mp3",167.08887853826,3.97037675785431,-6.05177958777994,14.8865741657402,-4.85616914225273,13.3351505413936,-10.1992561510053,13.6326986140558,-10.9130625919072,16.2888600854709,-11.3834515769541,13.0819017925959,"electronic"
"13","100.mp3",155.817373436651,-16.5204569673152,-4.67789704747516,12.3065651189104,-7.88935229974509,19.3357143617328,-9.09787320618887,18.8727346631034,-15.0617791445459,13.0465683659497,-12.6390442825564,15.6274597931937,"electronic"
"14","100.mp3",157.300539655004,-9.45031879130917,-5.57088489367214,18.0352798382484,-10.8347212768191,23.1343796624987,-12.4163465159678,21.2381565612469,-14.8836957452832,15.5183768764852,-9.32215352650475,13.9570759155969,"electronic"
"15","100.mp3",164.62647824456,-4.8029080356144,1.14998903455969,13.4707568264857,-8.31696310855309,19.2699761418277,-10.7598550072456,16.9168834886693,-13.7815636260889,16.1574159041632,-9.04012301145919,15.9569355230824,"electronic"
"16","100.mp3",169.942230457921,0.87932566989456,-0.746261836274659,13.6970192613498,-11.2484574256622,23.5146470962895,-12.9002249810098,16.9214836168497,-13.6326579256947,16.4998588017639,-8.19789896469297,14.2182049931499,"electronic"
"17","100.mp3",171.661515255951,-1.53691738025434,2.54777028542572,10.3215574968906,-8.00920005143147,20.8255546296804,-11.1588137552345,16.1905396294865,-13.6783346546782,17.6438217736275,-10.7746907511858,17.7738453288971,"electronic"
"18","100.mp3",172.600954548159,-2.2084706501192,2.96944799147859,9.50952075400015,-7.70157456556181,20.5385184641244,-10.2162575993174,16.2675788928705,-13.6897889518686,18.1753847233233,-12.1037000547827,18.2226769163949,"electronic"
"19","11.mp3",171.180405862008,-4.61832393335209,-0.125891914675353,6.09944398323292,-1.61740502459121,11.6082672447975,-4.22050622597318,17.5066593543399,-13.3961269811205,19.9640300994655,-17.9347699376533,18.6315935546851,"electronic"
"20","11.mp3",171.653952112599,-4.65727189463751,0.588483296527763,6.18601407705313,-0.816253384318642,11.1488716958708,-2.98733911645875,16.397485596184,-12.4120364328897,18.2450139139759,-17.0960959470226,17.1044091019438,"electronic"
"21","11.mp3",171.77360386562,-2.90343673405722,0.819882141781319,8.98898769341095,-2.06517334562563,14.266322850448,-5.48399093445107,19.3048693297451,-16.4014984092913,20.2494579969728,-21.4884029976445,19.5710949318113,"electronic"
"22","11.mp3",171.568476552605,-2.65447027683249,0.371987812084168,9.31176514887603,-2.34747760737137,14.6019757612535,-6.11470068152138,19.6707036980355,-17.1381878924095,21.7331104708487,-22.3045720869604,20.2798506290083,"electronic"
"23","11.mp3",173.074649286047,-3.23129034054596,0.923336034348953,7.14889104985676,-0.0514934813170736,12.1336842530611,-3.42442131074965,15.9326824906647,-13.8713298911148,17.6745861025725,-18.3711204273669,16.2171354454453,"electronic"
"24","11.mp3",172.527770720202,-2.06897248524189,-0.598124348227357,8.91662540894794,-2.13727607504367,14.0349692304045,-6.95026751630913,18.5567500389525,-16.6774830394016,20.8989238858509,-21.8626182950338,20.4651097325139,"electronic"
"25","12.mp3",163.897367734379,12.094350764371,-18.944317959564,6.9505357676371,-16.712462401929,8.56963894839019,-14.7271613229424,5.58810120306905,-14.1937029080231,4.98265024485569,-14.0364620331869,6.62530262094604,"electronic"
"26","12.mp3",160.530148973245,14.2062745162026,-18.0856662649464,5.74252450820337,-17.1878299070407,3.1889159141558,-14.4467800713692,6.05352995890084,-11.4486135593558,4.75271711921442,-13.0879646321349,5.8335616612271,"electronic"
"27","12.mp3",167.362293444614,9.470382557172,-19.5431419260136,10.0944028415291,-18.5646893821349,7.76377270257988,-16.3920589759642,9.27538608926716,-12.7218742751424,9.78248086797359,-11.4639515071327,8.81564328155282,"electronic"
"28","12.mp3",163.58838318632,11.2680940563623,-17.9309282886607,8.80017720747784,-15.6856060685411,6.69827530778485,-16.5444461805908,9.68024381894405,-13.1504554869569,8.23861635359502,-9.31871183338135,9.72420777018336,"electronic"
